25095.20,5857.20,4175.20,26403.20,9889.20,4759.20,25595.20,12461.20,3087.20,22655.20,14481.20,139.20,16083.20,15397.20,-2012.80,5779.20,15517.20,-2596.80,-5564.80,13645.20,-592.80,-14864.80,10337.20,51.20,-20432.80,6941.20,-980.80,-24056.80,5681.20,-2260.80,-27060.80,4137.20,-2660.80,-28748.80,3457.20,-2776.80,-27424.80,1757.20,1459.20,-22668.80,4189.20,2711.20,-18924.80,5609.20,3555.20,-17656.80,5161.20,3063.20,-16936.80,4137.20,2211.20,-16260.80,1565.20,779.20,-14236.80,257.20,-1400.80,-12056.80,-598.80,-2688.80,-10340.80,-1018.80,-2800.80,-9328.80,-1482.80,-2172.80,-9364.80,-2130.80,-1284.80,-8748.80,-2362.80,-724.80,-7356.80,-2154.80,-152.80,-5140.80,-1426.80,-124.80,-3352.80,-870.80,-124.80,-2152.80,-954.80,-152.80,-1584.80,-1046.80,-224.80,-1040.80,-1302.80,-356.80
27895.20,1613.20,2619.20,32178.20,4281.20,1847.20,32178.20,8365.20,-1156.80,32178.20,12345.20,-4908.80,28303.20,15117.20,-6432.80,15443.20,16829.20,-5296.80,599.20,17209.20,-1296.80,-16364.80,15289.20,3775.20,-31836.80,9401.20,6955.20,-33356.80,3369.20,8175.20,-33356.80,361.20,5527.20,-31964.80,393.20,2059.20,-25772.80,1029.20,1443.20,-21416.80,1805.20,-396.80,-17520.80,3593.20,-608.80,-15340.80,2785.20,-804.80,-12980.80,1737.20,-1416.80,-9332.80,1065.20,-2420.80,-6516.80,1505.20,-3256.80,-6076.80,1025.20,-2800.80,-6072.80,-470.80,-1516.80,-6016.80,-626.80,-772.80,-5520.80,-1082.80,-744.80,-4932.80,-1558.80,-804.80,-4064.80,-790.80,-880.80,-3524.80,5.20,-492.80,-3764.80,-286.80,-228.80,-4228.80,-1114.80,-392.80,-4144.80,-1910.80,-776.80,-3492.80,-1830.80,-1308.80
25043.20,4185.20,3987.20,27255.20,5749.20,1007.20,27363.20,7073.20,-2708.80,23827.20,8085.20,-5708.80,16971.20,9073.20,-5916.80,7639.20,10461.20,-3416.80,-3988.80,8201.20,407.20,-15012.80,3505.20,3547.20,-20284.80,-526.80,3403.20,-19236.80,249.20,1359.20,-20976.80,1693.20,1067.20,-23220.80,25.20,2843.20,-22860.80,-1022.80,3359.20,-21148.80,-298.80,3795.20,-17948.80,1613.20,1695.20,-15928.80,1069.20,579.20,-14320.80,-354.80,-928.80,-11968.80,-930.80,-2132.80,-10236.80,-1658.80,-2904.80,-7756.80,-1674.80,-3568.80,-5188.80,-1170.80,-3836.80,-3288.80,-554.80,-2932.80,-3292.80,-82.80,-1292.80,-4120.80,229.20,-160.80,-4440.80,-834.80,1115.20,-4228.80,-1310.80,1531.20,-3224.80,-1154.80,1047.20,-2692.80,-522.80,603.20,-1848.80,-442.80,-92.80,-1212.80,-930.80,-180.80
27531.20,5265.20,-132.80,28759.20,6793.20,-2916.80,25771.20,7861.20,-4324.80,17603.20,8409.20,-3100.80,7403.20,7913.20,-568.80,-4584.80,6065.20,3091.20,-14492.80,2021.20,4319.20,-19068.80,793.20,3887.20,-19828.80,1805.20,3259.20,-20344.80,2081.20,1207.20,-20212.80,1305.20,519.20,-18860.80,2065.20,83.20,-15604.80,3189.20,-768.80,-12748.80,5437.20,-1540.80,-15120.80,4357.20,-812.80,-17640.80,441.20,-1172.80,-17968.80,-2434.80,-2528.80,-14964.80,-2902.80,-3764.80,-11712.80,-1350.80,-3936.80,-9408.80,-558.80,-2748.80,-8776.80,-74.80,-1224.80,-8836.80,-78.80,219.20,-8304.80,317.20,1099.20,-7268.80,301.20,1207.20,-6228.80,125.20,1335.20,-5284.80,-698.80,871.20,-3948.80,-874.80,43.20,-2936.80,-994.80,-224.80,-2060.80,-862.80,-272.80,-1492.80,-370.80,79.20
-19980.80,8977.20,4483.20,-20592.80,10161.20,6231.20,-21360.80,7189.20,8223.20,-21328.80,5441.20,8127.20,-20420.80,4281.20,5935.20,-19192.80,3617.20,4195.20,-16764.80,2261.20,1687.20,-13684.80,1109.20,-1060.80,-11576.80,537.20,-1956.80,-10600.80,317.20,-2444.80,-9816.80,-1050.80,-2680.80,-9116.80,-1646.80,-2656.80,-8468.80,-1586.80,-2348.80,-7620.80,-1390.80,-1852.80,-6464.80,-1786.80,-1320.80,-5860.80,-1522.80,-500.80,-4680.80,-1514.80,-288.80,-3300.80,-1106.80,-152.80,-2316.80,57.20,107.20,-1364.80,761.20,295.20,-1044.80,829.20,723.20,-968.80,1105.20,891.20,-1100.80,1305.20,851.20,-1304.80,1201.20,411.20,-1628.80,941.20,187.20,-1964.80,605.20,127.20,-2412.80,501.20,43.20,-2692.80,365.20,-80.80,-2592.80,109.20,-472.80,-2180.80,25.20,-812.80
25023.20,2013.20,5975.20,28227.20,4541.20,4423.20,29887.20,7761.20,587.20,28683.20,10109.20,-3780.80,23743.20,11401.20,-5884.80,17671.20,11705.20,-5580.80,9127.20,13069.20,-3844.80,-1208.80,13617.20,-1568.80,-11340.80,11297.20,1547.20,-19780.80,6705.20,3379.20,-25692.80,4149.20,3767.20,-26792.80,3833.20,2459.20,-24636.80,4389.20,2951.20,-21696.80,4805.20,4211.20,-19300.80,4949.20,5003.20,-17372.80,3465.20,4715.20,-16160.80,2369.20,2619.20,-12824.80,633.20,331.20,-10000.80,-82.80,-1724.80,-6340.80,-1242.80,-2832.80,-3412.80,-1586.80,-2836.80,-2360.80,-694.80,-1820.80,-2320.80,-218.80,-184.80,-2324.80,-734.80,1055.20,-1936.80,-938.80,1459.20,-964.80,-722.80,719.20,-476.80,-882.80,-364.80,-320.80,-1682.80,-716.80,-808.80,-2294.80,-684.80,-968.80,-1934.80,-432.80
26671.20,2225.20,-3280.80,29547.20,6357.20,-5272.80,26875.20,12193.20,-5516.80,17851.20,16377.20,-3520.80,2507.20,17445.20,1039.20,-15144.80,13497.20,6291.20,-27992.80,6949.20,7979.20,-31840.80,965.20,5315.20,-28284.80,613.20,1123.20,-25672.80,3361.20,-1168.80,-24124.80,3793.20,1303.20,-21176.80,4185.20,5267.20,-19560.80,3341.20,7191.20,-17508.80,3089.20,6035.20,-14880.80,2553.20,3319.20,-12072.80,1693.20,1015.20,-10332.80,465.20,635.20,-9180.80,-678.80,323.20,-7404.80,-954.80,207.20,-5296.80,-502.80,299.20,-3372.80,-2.80,295.20,-1628.80,733.20,-144.80,83.20,833.20,-452.80,1239.20,893.20,-852.80,1679.20,617.20,-728.80,1859.20,149.20,-500.80,1911.20,-26.80,-228.80,1991.20,313.20,-376.80,2263.20,185.20,-124.80,2187.20,81.20,115.20
25339.20,5073.20,43.20,25031.20,7153.20,-896.80,20971.20,9497.20,-8.80,16363.20,13061.20,1663.20,11427.20,17557.20,2135.20,3099.20,17117.20,2459.20,-7780.80,11561.20,763.20,-18144.80,3665.20,-1648.80,-26184.80,-1054.80,-3736.80,-28728.80,-1778.80,-4024.80,-24804.80,-1754.80,-1708.80,-21248.80,673.20,3255.20,-19660.80,2573.20,4579.20,-18004.80,1801.20,4543.20,-16712.80,585.20,2619.20,-15188.80,-306.80,-136.80,-12444.80,-1402.80,-1908.80,-10720.80,-1978.80,-3080.80,-9300.80,-2518.80,-2784.80,-8508.80,-2470.80,-1416.80,-8424.80,-2298.80,-240.80,-8748.80,-2246.80,751.20,-7708.80,-1234.80,963.20,-5720.80,-1138.80,407.20,-4200.80,-1182.80,-608.80,-3016.80,-1530.80,-1132.80,-2332.80,-1422.80,-1192.80,-1908.80,-1382.80,-796.80,-1308.80,-1142.80,223.20,-968.80,-462.80,1063.20
24859.20,4721.20,-6168.80,24975.20,10205.20,-6608.80,21095.20,12709.20,-4748.80,11727.20,12497.20,-2264.80,-2384.80,10321.20,291.20,-13200.80,6185.20,711.20,-21076.80,6325.20,2407.20,-23860.80,6105.20,4323.20,-22740.80,4625.20,3915.20,-21948.80,2989.20,5067.20,-21944.80,3497.20,4159.20,-21092.80,-858.80,2735.20,-18676.80,-2890.80,775.20,-15120.80,-2986.80,-316.80,-12524.80,-1786.80,-440.80,-11340.80,-1270.80,-12.80,-10596.80,-1690.80,267.20,-8732.80,-2306.80,-648.80,-6020.80,-3690.80,-2124.80,-4072.80,-3502.80,-2728.80,-3572.80,-1906.80,-2196.80,-2920.80,-1586.80,-1328.80,-2256.80,-2402.80,-856.80,-1696.80,-2614.80,-800.80,-1728.80,-1778.80,-584.80,-1864.80,-1870.80,19.20,-1624.80,-2290.80,775.20,-1020.80,-1730.80,619.20,-744.80,-1338.80,99.20,-740.80,-1390.80,15.20
26303.20,2061.20,6299.20,32178.20,6269.20,6027.20,32178.20,12813.20,4875.20,32178.20,17381.20,4571.20,25643.20,18173.20,4123.20,9707.20,16421.20,4795.20,-4296.80,13289.20,5951.20,-17476.80,10901.20,5767.20,-27652.80,6573.20,4023.20,-31648.80,1989.20,915.20,-29872.80,-1138.80,-2536.80,-25852.80,-1858.80,-4120.80,-22496.80,-674.80,-3964.80,-20240.80,849.20,-2644.80,-16984.80,989.20,-1224.80,-13060.80,2201.20,-2368.80,-10436.80,1725.20,-1936.80,-9752.80,1181.20,-1528.80,-9956.80,601.20,-1272.80,-11176.80,881.20,-968.80,-12244.80,-262.80,-120.80,-11756.80,-1846.80,307.20,-9424.80,-3010.80,43.20,-8048.80,-2294.80,-712.80,-7164.80,-1730.80,-1032.80,-6200.80,-2214.80,-736.80,-5076.80,-2486.80,-980.80,-3472.80,-2274.80,-1088.80,-2208.80,-1762.80,-1168.80,-1168.80,-1646.80,-924.80
